storm_name,latitude,longitude,wind_speed,distance_to_land,nature,Impactful,year
MITCH,55.5,-14.5,60,314,ET,No,1998
MITCH,58,-10.5,60,199,ET,No,1998
MITCH,61,-10,60,347,ET,No,1998
MITCH,63.5,-5,55,443,ET,No,1998
NADINE,15.5,-38,25,1921,TS,No,2012
NADINE,15.6,-39.4,25,1815,TS,No,2012
NADINE,15.8,-40.8,25,1725,TS,No,2012
NADINE,16,-41.9,25,1665,TS,No,2012
NADINE,16.4,-42.8,30,1642,TS,No,2012
NADINE,16.9,-43.7,30,1630,TS,No,2012
NADINE,17.5,-44.8,35,1618,TS,No,2012
NADINE,18.1,-45.9,45,1617,TS,No,2012
NADINE,18.8,-47.1,50,1633,TS,No,2012
NADINE,19.5,-48.3,55,1651,TS,No,2012
NADINE,20.2,-49.5,60,1626,TS,No,2012
NADINE,21,-50.6,60,1596,TS,No,2012
NADINE,22,-51.7,60,1504,TS,No,2012
NADINE,23.2,-52.6,60,1452,TS,No,2012
NADINE,24.4,-53.4,60,1428,TS,No,2012
NADINE,25.6,-54,60,1440,TS,No,2012
NADINE,26.2,-59.9,25,1050,TS,No,2000
NADINE,27,-54,60,1527,TS,No,2012
NADINE,27.5,-59.4,30,1198,TS,No,2000
NADINE,28.3,-53.7,65,1640,TS,No,2012
NADINE,28.5,-33.2,55,1601,TS,No,2012
NADINE,28.5,-32.5,55,1532,TS,No,2012
NADINE,28.7,-58.8,30,1342,TS,No,2000
NADINE,28.7,-33.9,60,1668,TS,No,2012
NADINE,28.7,-31.9,50,1473,TS,No,2012
NADINE,29.1,-31.4,50,1424,TS,No,2012
NADINE,29.2,-34.4,65,1715,TS,No,2012
NADINE,29.6,-53.3,70,1765,TS,No,2012
NADINE,29.6,-31,50,1386,TS,No,2012
NADINE,29.7,-58,30,1478,TS,No,2000
NADINE,29.7,-34.8,65,1753,TS,No,2012
NADINE,30.2,-30.7,50,1362,TS,No,2012
NADINE,30.4,-57.2,35,1586,TS,No,2000
NADINE,30.4,-25.9,45,911,TS,No,2012
NADINE,30.4,-25.6,50,883,TS,No,2012
NADINE,30.5,-52.2,70,1794,TS,No,2012
NADINE,30.5,-35.3,65,1804,TS,No,2012
NADINE,30.5,-26.2,45,941,DS,No,2012
NADINE,30.6,-45.4,65,1902,TS,No,2012
NADINE,30.6,-43,65,1984,TS,No,2012
NADINE,30.6,-25.4,50,870,TS,No,2012
NADINE,30.7,-47.5,70,1836,TS,No,2012
NADINE,30.7,-30.5,45,1349,TS,No,2012
NADINE,30.8,-50.7,70,1772,TS,No,2012
NADINE,30.8,-49.1,70,1793,TS,No,2012
NADINE,30.8,-40.6,65,2063,TS,No,2012
NADINE,30.9,-25.8,50,915,TS,No,2012
NADINE,31,-26.4,45,973,DS,No,2012
NADINE,31.1,-38.8,60,2119,TS,No,2012
NADINE,31.1,-30.4,40,1347,TS,No,2012
NADINE,31.1,-26.2,45,958,TS,No,2012
NADINE,31.3,-26.7,45,1010,TS,No,2012
NADINE,31.4,-56.3,40,1561,TS,No,2000
NADINE,31.4,-35.7,65,1850,TS,No,2012
NADINE,31.4,-30.3,40,1344,TS,No,2012
NADINE,31.5,-27.4,45,1080,TS,No,2012
NADINE,31.7,-37.1,60,1985,TS,No,2012
NADINE,31.7,-30.1,40,1332,TS,No,2012
NADINE,31.8,-28.1,45,1153,TS,No,2012
NADINE,31.8,-26.7,45,1028,DS,No,2012
NADINE,32,-29.9,40,1322,TS,No,2012
NADINE,32.1,-29.5,40,1289,TS,No,2012
NADINE,32.1,-28.8,40,1226,TS,No,2012
NADINE,32.4,-55.2,50,1512,TS,No,2000
NADINE,32.5,-35.9,55,1885,TS,No,2012
NADINE,32.5,-26.9,45,1074,DS,No,2012
NADINE,32.6,-36.1,65,1905,TS,No,2012
NADINE,33.1,-35.1,55,1824,TS,No,2012
NADINE,33.3,-53.5,50,1474,TS,No,2000
NADINE,33.5,-34.5,50,1780,TS,No,2012
NADINE,33.6,-27.2,50,1152,DS,No,2012
NADINE,33.8,-36.6,70,1976,TS,No,2012
NADINE,33.9,-33.9,50,1738,TS,No,2012
NADINE,34.1,-52.3,50,1393,TS,No,2000
NADINE,34.3,-37.9,55,1874,TS,No,2012
NADINE,34.3,-37.1,55,1920,TS,No,2012
NADINE,34.3,-33.3,50,1699,TS,No,2012
NADINE,34.4,-36.2,50,1957,TS,No,2012
NADINE,34.5,-38.5,55,1823,TS,No,2012
NADINE,34.6,-35.3,45,1884,TS,No,2012
NADINE,34.6,-27.3,50,1216,TS,No,2012
NADINE,34.8,-51.3,45,1322,TS,No,2000
NADINE,34.8,-39.1,55,1763,TS,No,2012
NADINE,34.9,-34,45,1781,TS,No,2012
NADINE,34.9,-32.7,50,1671,TS,No,2012
NADINE,35,-37.1,75,1861,TS,No,2012
NADINE,35.4,-39.4,55,1693,TS,No,2012
NADINE,35.4,-32.5,40,1675,TS,No,2012
NADINE,35.4,-27.4,55,1273,TS,No,2012
NADINE,35.5,-32.3,50,1663,TS,No,2012
NADINE,35.7,-50.5,40,1233,ET,No,2000
NADINE,35.9,-39.4,60,1650,TS,No,2012
NADINE,35.9,-28.2,55,1364,TS,No,2012
NADINE,36,-37.6,75,1748,TS,No,2012
NADINE,36.1,-32,50,1668,TS,No,2012
NADINE,36.2,-29,55,1442,TS,No,2012
NADINE,36.3,-30.9,40,1592,DS,No,2012
NADINE,36.4,-39.4,65,1607,TS,No,2012
NADINE,36.5,-30,50,1535,TS,No,2012
NADINE,36.7,-32,50,1700,TS,No,2012
NADINE,36.8,-38.3,80,1640,TS,No,2012
NADINE,36.9,-39.4,75,1566,TS,No,2012
NADINE,36.9,-30.9,50,1627,TS,No,2012
NADINE,37,-49,40,1122,ET,No,2000
NADINE,37.1,-32,50,1722,TS,No,2012
NADINE,37.2,-38.9,80,1571,TS,No,2012
NADINE,37.2,-31.6,50,1697,TS,No,2012
NADINE,37.6,-29.1,40,1542,DS,No,2012
NADINE,39,-47,35,983,ET,No,2000
NANA,15.5,-36.6,30,2039,TS,No,2008
NANA,16,-37.1,35,2031,TS,No,2008
NANA,16.4,-37.7,35,2010,TS,No,2008
NANA,16.5,-38.4,35,1962,TS,No,2008
NANA,16.6,-39,35,1923,TS,No,2008
NANA,16.8,-39.6,30,1894,TS,No,2008
NANA,17.2,-40.3,30,1877,TS,No,2008
NANA,17.6,-41.5,30,1832,TS,No,2008
NANA,18,-42.7,30,1792,TS,No,2008
NANA,18.3,-44,25,1739,DS,No,2008
NANA,18.6,-45,25,1712,DS,No,2008
NANA,19.4,-46.1,25,1737,DS,No,2008
NANA,20.5,-47.1,25,1805,DS,No,2008
NANA,22,-48,20,1875,DS,No,2008
NANA,22.1,-62.8,45,506,TS,No,1990
NANA,22.1,-62.5,40,525,TS,No,1990
NANA,22.1,-62.1,35,551,TS,No,1990
NANA,22.2,-60.4,25,688,TS,No,1990
NANA,22.3,-61.4,30,617,TS,No,1990
NANA,22.3,-60.8,30,663,TS,No,1990
NANA,22.4,-63.2,55,512,TS,No,1990
NANA,22.8,-63.5,65,538,TS,No,1990
NANA,23.4,-63.6,70,596,TS,No,1990
NANA,24.1,-63.8,75,664,TS,No,1990
NANA,25,-64.2,75,751,TS,No,1990
NANA,26.1,-64.9,70,863,TS,No,1990
NANA,27.1,-65.7,65,945,TS,No,1990
NANA,27.7,-64.9,20,1040,TS,No,1990
NANA,27.9,-66.3,70,1000,TS,No,1990
NANA,28.5,-66.9,75,1021,TS,No,1990
NANA,28.8,-64.8,30,1154,TS,No,1990
NANA,28.8,-64.5,25,1167,TS,No,1990
NANA,28.9,-66.5,70,1080,TS,No,1990
NANA,29.2,-66.2,60,1124,TS,No,1990
NANA,29.3,-65.4,35,1179,TS,No,1990
NANA,29.5,-65.8,50,1145,TS,No,1990
NANA,29.6,-65.5,40,1160,TS,No,1990
NATE,19.7,-92.3,65,122,TS,No,2011
NATE,19.7,-92.1,65,109,TS,No,2011
NATE,19.9,-92.3,55,139,TS,No,2011
NATE,19.9,-92.2,55,133,TS,No,2011
NATE,20,-95.4,50,105,TS,No,2011
NATE,20,-93.4,45,172,TS,No,2011
NATE,20,-93,45,159,TS,No,2011
NATE,20,-92.7,45,156,TS,No,2011
NATE,20,-92.4,50,155,TS,No,2011
NATE,20.1,-94.7,55,165,TS,No,2011
NATE,20.1,-94.2,55,187,TS,No,2011
NATE,20.1,-93.8,50,201,TS,No,2011
NATE,20.1,-92.4,50,164,TS,No,2011
NATE,20.2,-92.5,45,178,TS,No,2011
NATE,20.3,-96.4,40,30,TS,No,2011
NATE,20.3,-93.9,30,222,DS,No,2011
NATE,20.3,-93.7,30,217,DS,No,2011
NATE,20.3,-93.3,30,200,DS,No,2011
NATE,20.3,-92.9,35,191,DS,No,2011
NATE,20.3,-92.6,40,190,TS,No,2011
NATE,20.5,-97.8,25,0,DS,No,2011
NATE,20.5,-97.2,35,0,TS,No,2011
NATE,28.4,-67,30,1006,TS,No,2005
NATE,28.4,-66.6,35,1031,TS,No,2005
NATE,28.5,-66.5,40,1045,TS,No,2005
NATE,28.5,-66.5,50,1045,TS,No,2005
NATE,28.6,-66.4,50,1060,TS,No,2005
NATE,28.7,-66.3,55,1075,TS,No,2005
NATE,28.7,-66.3,60,1075,TS,No,2005
NATE,28.9,-66.2,65,1098,TS,No,2005
NATE,29.3,-66,70,1145,TS,No,2005
NATE,29.6,-65.7,75,1146,TS,No,2005
NATE,30,-65,75,1171,TS,No,2005
NATE,30.5,-63.8,75,1236,TS,No,2005
NATE,31.4,-62.7,75,1279,TS,No,2005
NATE,32.6,-61.1,80,1267,TS,No,2005
NATE,33.4,-59.1,70,1245,TS,No,2005
NATE,34,-55.8,65,1325,TS,No,2005
NATE,34.5,-53.4,55,1346,TS,No,2005
NATE,34.5,-45.9,45,1478,TS,No,2005
NATE,34.6,-49,45,1380,TS,No,2005
NATE,34.7,-50.8,55,1339,TS,No,2005
NATE,34.9,-44.1,45,1507,ET,No,2005
NATE,35.2,-42.1,40,1569,ET,No,2005
NATE,36,-40.6,40,1574,ET,No,2005
NATE,37.4,-38.3,40,1593,ET,No,2005
NATE,39.2,-35.6,40,1638,ET,No,2005
NATE,41.6,-33.3,40,1652,ET,No,2005
NATE,43.5,-32,35,1654,ET,No,2005
NATE,44,-28.1,35,1511,ET,No,2005
NATE,46,-25,35,1238,ET,No,2005
NICHOLAS,9.5,-37.7,25,1408,TS,No,2003
NICHOLAS,9.5,-37,25,1423,TS,No,2003
NICHOLAS,9.6,-38.4,25,1409,TS,No,2003
NICHOLAS,9.9,-38.9,30,1437,TS,No,2003
NICHOLAS,10.2,-39.5,30,1441,TS,No,2003
NICHOLAS,10.5,-40.3,30,1398,TS,No,2003
NICHOLAS,10.7,-41.1,30,1333,TS,No,2003
NICHOLAS,10.9,-41.9,35,1273,TS,No,2003
NICHOLAS,11.2,-42.5,40,1240,TS,No,2003
NICHOLAS,11.5,-43.1,45,1211,TS,No,2003
NICHOLAS,11.8,-43.7,45,1185,TS,No,2003
NICHOLAS,12.2,-44.3,45,1173,TS,No,2003
NICHOLAS,12.6,-45,45,1159,TS,No,2003
NICHOLAS,13.1,-45.6,45,1167,TS,No,2003
NICHOLAS,13.5,-46,50,1178,TS,No,2003
NICHOLAS,14,-46.6,55,1184,TS,No,2003
NICHOLAS,14.4,-47.2,55,1188,TS,No,2003
NICHOLAS,15,-47.6,55,1226,TS,No,2003
NICHOLAS,15.5,-48,60,1257,TS,No,2003
NICHOLAS,16.1,-48.1,55,1313,TS,No,2003
NICHOLAS,16.3,-48.1,55,1334,TS,No,2003
NICHOLAS,16.3,-47.9,55,1342,TS,No,2003
NICHOLAS,16.5,-47.8,55,1367,TS,No,2003
NICHOLAS,16.7,-47.7,50,1392,TS,No,2003
NICHOLAS,17,-47.6,50,1427,TS,No,2003
NICHOLAS,17.3,-47.4,50,1466,TS,No,2003
NICHOLAS,17.4,-47.7,45,1464,TS,No,2003
NICHOLAS,17.6,-47.9,45,1477,TS,No,2003
NICHOLAS,17.6,-47.5,45,1493,TS,No,2003
NICHOLAS,17.6,-47.3,50,1501,TS,No,2003
NICHOLAS,17.8,-48.1,40,1488,TS,No,2003
NICHOLAS,18.1,-48.9,35,1482,TS,No,2003
NICHOLAS,18.4,-49.7,35,1482,TS,No,2003
NICHOLAS,18.5,-53.6,35,1181,TS,No,2003
NICHOLAS,18.5,-52.9,40,1233,TS,No,2003
NICHOLAS,18.6,-52,45,1310,TS,No,2003
NICHOLAS,18.6,-50.3,40,1451,TS,No,2003
NICHOLAS,18.7,-51,45,1399,TS,No,2003
NICHOLAS,18.8,-54.1,35,1171,TS,No,2003
NICHOLAS,19.5,-54.6,35,1163,TS,No,2003
NICHOLAS,20.4,-55.4,35,1092,TS,No,2003
NICHOLAS,21.5,-56,30,1061,TS,No,2003
NICHOLAS,22.5,-56.4,30,1062,TS,No,2003
NICHOLAS,23.6,-56.9,30,1073,TS,No,2003
NICHOLAS,25.1,-56.7,25,1184,DS,No,2003
NICHOLAS,26.4,-66.3,30,848,DS,No,2003
NICHOLAS,26.4,-53.7,35,1513,ET,No,2003
NICHOLAS,26.5,-66,30,872,DS,No,2003
NICHOLAS,26.6,-55.5,35,1383,ET,No,2003
NICHOLAS,26.7,-52,35,1674,ET,No,2003
NICHOLAS,27,-66.4,30,904,DS,No,2003
NICHOLAS,27,-66.3,30,909,DS,No,2003
NICHOLAS,27.1,-57.3,30,1291,ET,No,2003
NICHOLAS,27.1,-56.4,25,1353,DS,No,2003
NICHOLAS,27.4,-50.5,30,1841,ET,No,2003
NICHOLAS,27.7,-67,30,946,DS,No,2003
NICHOLAS,27.7,-66.3,30,980,DS,No,2003
NICHOLAS,27.9,-59.1,30,1251,ET,No,2003
NICHOLAS,28.3,-66,30,1053,DS,No,2003
NICHOLAS,28.3,-49.6,30,1968,ET,No,2003
NICHOLAS,28.7,-65.5,30,1114,ET,No,2003
NICHOLAS,28.8,-56.1,25,1510,DS,No,2003
NICHOLAS,28.9,-60.8,30,1270,ET,No,2003
NICHOLAS,29.3,-67.1,25,1066,ET,No,2003
NICHOLAS,29.3,-65.3,30,1183,ET,No,2003
NICHOLAS,29.3,-49,30,1960,ET,No,2003
NICHOLAS,29.4,-65.1,25,1201,ET,No,2003
NICHOLAS,29.5,-68,25,984,ET,No,2003
NICHOLAS,29.5,-62.8,30,1272,ET,No,2003
NICHOLAS,30,-65.8,30,1110,ET,No,2003
NICHOLAS,30.1,-68,25,942,ET,No,2003
NICHOLAS,30.2,-55.7,25,1654,ET,No,2003
NICHOLAS,30.4,-67.2,25,978,ET,No,2003
NICHOLAS,30.4,-66.4,25,1037,ET,No,2003
NICHOLAS,30.7,-49.1,25,1804,ET,No,2003
NICHOLAS,31.4,-54.8,20,1630,ET,No,2003
NICHOLAS,31.9,-49.5,20,1666,ET,No,2003
NICHOLAS,32.2,-53.5,20,1587,ET,No,2003
NICHOLAS,32.4,-52,20,1583,ET,No,2003
NICHOLAS,32.5,-50.5,20,1586,ET,No,2003
NICOLE,19.4,-84.1,25,261,DS,No,2010
NICOLE,19.8,-83.5,30,193,DS,No,2010
NICOLE,20.4,-83,35,113,TS,No,2010
NICOLE,21,-82.7,40,45,TS,No,2010
NICOLE,21.4,-82.2,35,38,TS,No,2010
NICOLE,21.7,-81.6,35,49,TS,No,2010
NICOLE,21.9,-81,40,22,TS,No,2010
NICOLE,23.3,-80.1,40,44,DS,No,2010
NICOLE,24.7,-79.6,40,92,DS,No,2010
NICOLE,25.2,-39.2,25,2244,TS,No,1998
NICOLE,25.2,-38.3,25,2156,TS,No,1998
NICOLE,25.3,-40.3,25,2349,TS,No,1998
NICOLE,25.3,-37.3,30,2056,TS,No,1998
NICOLE,25.4,-41.7,30,2484,TS,No,1998
NICOLE,25.5,-36.4,35,1963,TS,No,1998
NICOLE,25.6,-43,40,2460,TS,No,1998
NICOLE,25.7,-35.4,40,1860,TS,No,1998
NICOLE,25.8,-44.1,50,2359,TS,No,1998
NICOLE,26,-34.6,50,1775,TS,No,1998
NICOLE,26.1,-79,40,109,ET,No,2010
NICOLE,26.3,-45.3,50,2262,TS,No,1998
NICOLE,26.3,-33.7,55,1680,TS,No,1998
NICOLE,26.6,-32.9,60,1596,TS,No,1998
NICOLE,26.9,-32,60,1502,TS,No,1998
NICOLE,27.1,-46.2,50,2209,TS,No,1998
NICOLE,27.2,-31.1,60,1409,TS,No,1998
NICOLE,27.4,-78.5,40,162,ET,No,2010
NICOLE,27.5,-30.1,45,1307,TS,No,1998
NICOLE,27.9,-29.1,35,1205,TS,No,1998
NICOLE,28,-46.6,50,2149,TS,No,1998
NICOLE,28.3,-28,30,1094,TS,No,1998
NICOLE,28.8,-46.5,45,2065,TS,No,1998
NICOLE,30,-65.2,40,1156,ET,No,2004
NICOLE,30,-45.9,45,1952,TS,No,1998
NICOLE,31,-66.3,40,1005,SS,No,2004
NICOLE,31,-44.9,55,1876,TS,No,1998
NICOLE,31.5,-66.5,40,959,SS,No,2004
NICOLE,31.8,-43.8,60,1831,TS,No,1998
NICOLE,32.1,-66.5,40,924,SS,No,2004
NICOLE,32.6,-42.6,65,1798,TS,No,1998
NICOLE,32.9,-65.5,40,970,SS,No,2004
NICOLE,33.1,-41.7,65,1788,TS,No,1998
NICOLE,33.8,-40.5,65,1779,TS,No,1998
NICOLE,34.3,-63.9,40,980,SS,No,2004
NICOLE,34.3,-39.3,70,1796,TS,No,1998
NICOLE,35.1,-37.9,75,1805,TS,No,1998
NICOLE,36,-61.8,45,886,SS,No,2004
NICOLE,37,-35.5,70,1801,TS,No,1998
NICOLE,38.5,-60.5,45,685,SS,No,2004
NICOLE,40.4,-34,60,1674,TS,No,1998
NICOLE,43,-34,60,1529,ET,No,1998
NICOLE,47,-34.5,50,1358,ET,No,1998
NICOLE,49.5,-35.5,50,1267,ET,No,1998
NICOLE,52,-37,50,972,ET,No,1998
NOEL,10.4,-37.7,25,1508,TS,No,1995
NOEL,10.9,-39,30,1535,TS,No,1995
NOEL,11.4,-40,30,1477,TS,No,1995
NOEL,12.1,-40.6,35,1466,TS,No,1995
NOEL,12.8,-41,40,1479,TS,No,1995
NOEL,13.5,-41.5,45,1490,TS,No,1995
NOEL,14,-42,50,1490,TS,No,1995
NOEL,14.5,-42.4,60,1502,TS,No,1995
NOEL,15.2,-42.6,65,1548,TS,No,1995
NOEL,15.3,-70.1,25,292,DS,No,2007
NOEL,15.4,-71,25,249,DS,No,2007
NOEL,15.7,-71.2,30,213,TS,No,2007
NOEL,15.7,-69.3,25,284,DS,No,2007
NOEL,15.9,-42.6,65,1610,TS,No,1995
NOEL,16,-71.4,30,179,TS,No,2007
NOEL,16.1,-68.5,25,235,DS,No,2007
NOEL,16.3,-71.6,40,147,TS,No,2007
NOEL,16.5,-67.7,25,165,DS,No,2007
NOEL,16.5,-42.2,65,1689,TS,No,1995
NOEL,16.6,-71.8,50,119,TS,No,2007
NOEL,17.1,-72.1,50,93,TS,No,2007
NOEL,17.2,-66.7,25,81,DS,No,2007
NOEL,17.4,-41.9,65,1789,TS,No,1995
NOEL,18,-72.4,45,22,TS,No,2007
NOEL,18,-65.7,25,10,DS,No,2007
NOEL,18,-60.7,25,518,DS,No,2007
NOEL,18,-60.2,20,571,DS,No,2007
NOEL,18.1,-61.2,25,465,DS,No,2007
NOEL,18.2,-41.2,65,1905,TS,No,1995
NOEL,18.4,-61.7,25,411,DS,No,2007
NOEL,18.8,-64.8,25,95,DS,No,2007
NOEL,18.8,-62.3,25,350,DS,No,2007
NOEL,18.9,-40.6,65,2006,TS,No,1995
NOEL,19.1,-64.1,25,176,DS,No,2007
NOEL,19.1,-62.9,25,294,DS,No,2007
NOEL,19.2,-72.9,40,10,TS,No,2007
NOEL,19.2,-63.5,25,238,DS,No,2007
NOEL,19.4,-40.3,65,2069,TS,No,1995
NOEL,19.7,-40.2,60,2103,TS,No,1995
NOEL,19.8,-40.1,55,2118,TS,No,1995
NOEL,19.9,-40.2,50,2121,TS,No,1995
NOEL,20,-40.3,50,2124,TS,No,1995
NOEL,20.1,-40.4,45,2127,TS,No,1995
NOEL,20.2,-73.6,45,49,TS,No,2007
NOEL,20.5,-40.4,45,2161,TS,No,1995
NOEL,20.8,-77.4,35,0,TS,No,2007
NOEL,20.8,-76.8,40,0,TS,No,2007
NOEL,20.9,-40.2,45,2209,TS,No,1995
NOEL,21,-74.6,45,45,TS,No,2007
NOEL,21.1,-75.8,50,11,TS,No,2007
NOEL,21.2,-77.8,35,0,TS,No,2007
NOEL,21.5,-40.1,45,2268,TS,No,1995
NOEL,21.8,-78.1,35,0,TS,No,2007
NOEL,22.4,-40,45,2354,TS,No,1995
NOEL,22.5,-78.3,45,24,TS,No,2007
NOEL,22.6,-78.8,45,33,TS,No,2007
NOEL,22.9,-78.6,50,67,TS,No,2007
NOEL,23.4,-78.3,50,94,TS,No,2007
NOEL,23.5,-40.1,45,2374,TS,No,1995
NOEL,23.9,-78,50,33,TS,Yes,2007
NOEL,24.7,-40.3,45,2366,TS,No,1995
NOEL,25.1,-77.3,55,64,TS,Yes,2007
NOEL,25.7,-41,40,2408,TS,No,1995
NOEL,26.4,-76.5,70,208,TS,No,2007
NOEL,26.7,-41.8,45,2431,TS,No,1995
NOEL,27.6,-42.4,45,2316,TS,No,1995
NOEL,27.7,-75.6,70,375,TS,No,2007
NOEL,28.5,-42.8,45,2208,TS,No,1995
NOEL,28.7,-74.4,70,537,TS,No,2007
NOEL,29.5,-43.1,50,2094,TS,No,1995
NOEL,30.3,-73.3,70,574,TS,No,2007
NOEL,30.4,-43.1,50,2001,TS,No,1995
NOEL,31.3,-43,55,1913,TS,No,1995
NOEL,31.9,-42.7,65,1864,TS,No,1995
NOEL,32.2,-42.3,65,1850,TS,No,1995
NOEL,32.3,-72.4,70,462,ET,No,2007
NOEL,32.4,-41.5,65,1866,TS,No,1995
NOEL,32.4,-40.5,65,1912,TS,No,1995
NOEL,32.5,-39.4,60,1957,TS,No,1995
NOEL,32.5,-38.2,55,2019,TS,No,1995
NOEL,32.5,-36.9,50,1977,TS,No,1995
NOEL,32.7,-35.3,40,1833,TS,No,1995
NOEL,33.2,-33.5,35,1682,TS,No,1995
NOEL,33.9,-50.4,45,1432,SS,No,2001
NOEL,34,-31,30,1489,ET,No,1995
NOEL,34.1,-50.4,45,1410,SS,No,2001
NOEL,34.3,-71.7,70,383,ET,No,2007
NOEL,34.3,-50.4,45,1388,SS,No,2001
NOEL,35,-29.5,30,1411,ET,No,1995
NOEL,35.2,-50.3,50,1291,SS,No,2001
NOEL,36,-28,30,1356,ET,No,1995
NOEL,36.1,-50.1,55,1195,SS,No,2001
NOEL,36.4,-70.9,75,417,ET,No,2007
NOEL,37,-50.1,60,1097,SS,No,2001
NOEL,37.8,-50.3,65,1007,TS,No,2001
NOEL,38.8,-69.7,75,312,ET,No,2007
NOEL,38.8,-50.2,65,900,TS,No,2001
NOEL,39.7,-49.7,60,817,TS,No,2001
NOEL,41.1,-68.2,70,163,ET,No,2007
NOEL,41.3,-49.2,55,669,TS,No,2001
NOEL,43,-48.5,50,544,ET,No,2001
NOEL,43.6,-66.2,65,13,ET,No,2007
NOEL,45,-48,50,434,ET,No,2001
NOEL,47.5,-64.3,60,37,ET,No,2007
NOEL,51.2,-62.2,60,0,ET,No,2007
NOEL,54.8,-59.6,60,0,ET,No,2007
NOEL,57.9,-57.6,55,241,ET,No,2007
NOEL,60.4,-55.4,55,348,ET,No,2007
NOEL,62.3,-53.3,55,146,ET,No,2007
NOEL,64.2,-50.4,45,0,ET,No,2007
NOT NAMED,12.5,-17.5,,,#N/A,No,1988
NOT NAMED,13.1,-18,,,#N/A,No,1988
NOT NAMED,13.8,-18.5,,,#N/A,No,1988
NOT NAMED,14.8,-19,,,#N/A,No,1988
NOT NAMED,15.3,-19.1,,,#N/A,No,1988
NOT NAMED,16.4,-19.8,,,#N/A,No,1988
NOT NAMED,17.5,-20.5,,,#N/A,No,1988
NOT NAMED,18.8,-21,,,#N/A,No,1988
NOT NAMED,19.9,-21.6,,,#N/A,No,1988
NOT NAMED,21.4,-22,,,#N/A,No,1988
NOT NAMED,22.9,-22.5,,,#N/A,No,1988
NOT NAMED,24,-22.5,,,#N/A,No,1988
NOT NAMED,25,-23,,,#N/A,No,1988
NOT NAMED,36,-70,,,#N/A,No,1991
NOT NAMED,36.2,-68.5,,,#N/A,No,1991
NOT NAMED,36.7,-71.5,,,#N/A,No,1991
NOT NAMED,37,-67,,,#N/A,No,1991
NOT NAMED,37.2,-68.7,,,#N/A,No,2006
NOT NAMED,37.7,-71.5,,,#N/A,No,1991
NOT NAMED,37.7,-68.2,,,#N/A,No,2006
NOT NAMED,38.2,-66.5,,,#N/A,No,1991
NOT NAMED,38.3,-67.6,,,#N/A,No,2006
NOT NAMED,39,-71,,,#N/A,No,1991
NOT NAMED,39,-63.5,,,#N/A,No,1991
NOT NAMED,39,-61.5,,,#N/A,No,1991
NOT NAMED,39,-59.5,,,#N/A,No,1991
NOT NAMED,39.1,-66.4,,,#N/A,No,2006
NOT NAMED,39.5,-65.7,,,#N/A,No,1991
NOT NAMED,39.5,-57.5,,,#N/A,No,1991
NOT NAMED,39.6,-65.8,,,#N/A,No,1991
NOT NAMED,40,-68.5,,,#N/A,No,1991
NOT NAMED,40,-65.1,,,#N/A,No,2006
NOT NAMED,41,-56,,,#N/A,No,1991
NOT NAMED,41.1,-63.7,,,#N/A,No,2006
NOT NAMED,41.6,-64.7,,,#N/A,No,1991
NOT NAMED,42.4,-62.1,,,#N/A,No,2006
NOT NAMED,42.5,-55.5,,,#N/A,No,1991
NOT NAMED,43,-57.5,,,#N/A,No,1991
NOT NAMED,43.7,-60.1,,,#N/A,No,2006
NOT NAMED,44,-63.6,,,#N/A,No,1991
NOT NAMED,44,-59,,,#N/A,No,1991
NOT NAMED,45.5,-58,,,#N/A,No,2006
NOT NAMED,46.3,-62.6,,,#N/A,Yes,1991
NOT NAMED,47.1,-55.8,,,#N/A,No,2006
NOT NAMED,48.6,-52.9,,,#N/A,No,2006
NOT NAMED,49.2,-49.4,,,#N/A,No,2006
NOT NAMED,49.8,-46.1,,,#N/A,No,2006
ODETTE,12.9,-76.2,30,254,TS,No,2003
ODETTE,13.3,-75.7,35,271,TS,No,2003
ODETTE,13.7,-75.2,45,300,TS,No,2003
ODETTE,13.9,-74.8,50,309,TS,No,2003
ODETTE,14.1,-74.4,50,319,TS,No,2003
ODETTE,14.3,-73.8,50,292,TS,No,2003
ODETTE,15,-73,50,321,TS,No,2003
ODETTE,15.9,-72.5,55,223,TS,No,2003
ODETTE,16.6,-72.2,55,140,TS,No,2003
ODETTE,17.2,-72,55,77,TS,No,2003
ODETTE,17.9,-71.4,45,0,TS,No,2003
ODETTE,18.9,-70.6,40,0,TS,No,2003
ODETTE,20.5,-69.5,40,113,TS,No,2003
ODETTE,22.4,-68.1,45,368,ET,No,2003
ODETTE,23.5,-65.9,45,570,ET,No,2003
ODETTE,24.4,-63.7,45,699,ET,No,2003
ODETTE,25.4,-61.6,40,884,ET,No,2003
ODETTE,26.3,-59.5,40,1082,ET,No,2003
ODETTE,27.4,-57.1,40,1329,ET,No,2003
ODETTE,28.9,-54.2,40,1648,ET,No,2003
ODETTE,30.4,-51.1,40,1812,ET,No,2003
ODETTE,31.9,-47.7,40,1701,ET,No,2003
OLGA,18.3,-67.4,45,15,SS,No,2007
OLGA,18.3,-63.2,35,253,DS,No,2007
OLGA,18.3,-61.8,35,401,DS,No,2007
OLGA,18.4,-64.7,35,94,SS,No,2007
OLGA,18.5,-68.4,50,0,TS,No,2007
OLGA,18.5,-66.3,40,11,SS,No,2007
OLGA,18.9,-77.2,30,55,DS,Yes,2007
